staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila sp.,L,2,15-Oct-19,Rhyacophila,Rhyacophila,7955.6-37_10_15_2019_1_First,3,,,0.009569378
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Sialis sp.,L,1,15-Oct-19,Sialis,Sialis,7955.6-37_10_15_2019_1_First,3,1,Cool,0.004784689
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis sp.,A,18,15-Oct-19,Stenelmis,Stenelmis,7955.6-37_10_15_2019_1_First,4,5.666666667,Warm,0.086124402
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis sp.,L,12,15-Oct-19,Stenelmis,Stenelmis,7955.6-37_10_15_2019_1_First,4,5.666666667,Warm,0.057416268
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Stenochironomus sp.,L,1,15-Oct-19,Stenochironomus,Stenochironomus,7955.6-37_10_15_2019_1_First,3,6.333333333,Cool,0.004784689
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Sweltsa sp.,L,7,15-Oct-19,Sweltsa,Sweltsa,7955.6-37_10_15_2019_1_First,3,3.666666667,Cold,0.033492823
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla sp.,L,1,15-Oct-19,Tallaperla,Tallaperla,7955.6-37_10_15_2019_1_First,2,2.666666667,Cool,0.004784689
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Tanytarsus sp.,L,1,15-Oct-19,Tanytarsus,Tanytarsus,7955.6-37_10_15_2019_1_First,4,6.333333333,Warm,0.004784689
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Tipula sp.,L,19,15-Oct-19,Tipula,Tipula,7955.6-37_10_15_2019_1_First,4,4,Cool,0.090909091
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,tubificoid Naididae w/ cap setae,NA,1,15-Oct-19,Tubificidae w/ cap setae,Tubificidae,7955.6-37_10_15_2019_1_First,5,2.666666667,Warm,0.004784689
20122,Deming Brook,2019,6,209,7955.6-37,19-B-042,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica gr.,L,2,15-Oct-19,Tvetenia bavarica group,Tvetenia bavarica group,7955.6-37_10_15_2019_1_First,4,6,Cool,0.009569378
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Adicrophleps hitchcocki,L,7,01-Oct-19,Adicrophleps hitchcocki,Adicrophleps hitchcocki,7955.6-4_10_1_2019_1_First,2,,,0.03286385
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Anchytarsus bicolor,L,1,01-Oct-19,Anchytarsus bicolor,Anchytarsus bicolor,7955.6-4_10_1_2019_1_First,3,4.333333333,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Baetis pluto,L,1,01-Oct-19,Baetis pluto,Baetis pluto,7955.6-4_10_1_2019_1_First,4,6,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Baetis sp.,L,1,01-Oct-19,Baetis,Baetis,7955.6-4_10_1_2019_1_First,4,,,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Baetis tricaudatus,L,1,01-Oct-19,Baetis tricaudatus,Baetis tricaudatus,7955.6-4_10_1_2019_1_First,4,6.333333333,Cold,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche sp.,L,3,01-Oct-19,Cheumatopsyche,Cheumatopsyche,7955.6-4_10_1_2019_1_First,5,5.666666667,Cool,0.014084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra obscura,L,1,01-Oct-19,Chimarra obscura,Chimarra obscura,7955.6-4_10_1_2019_1_First,4,5.333333333,Warm,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Corynoneura sp.,L,1,01-Oct-19,Corynoneura,Corynoneura,7955.6-4_10_1_2019_1_First,3,6.333333333,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Dicranota sp.,L,1,01-Oct-19,Dicranota,Dicranota,7955.6-4_10_1_2019_1_First,3,3,Cold,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Diphetor hageni,L,1,01-Oct-19,Diphetor hageni,Diphetor hageni,7955.6-4_10_1_2019_1_First,,,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Diplectrona modesta,L,30,01-Oct-19,Diplectrona modesta,Diplectrona modesta,7955.6-4_10_1_2019_1_First,3,3,Cold,0.14084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Dixa sp.,L,1,01-Oct-19,Dixa,Dixa,7955.6-4_10_1_2019_1_First,,,Cold,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Ectopria sp.,L,8,01-Oct-19,Ectopria,Ectopria,7955.6-4_10_1_2019_1_First,3,4,Cool,0.037558685
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Epeorus sp.,L,6,01-Oct-19,Epeorus,Epeorus,7955.6-4_10_1_2019_1_First,2,2.666666667,Cool,0.028169014
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Eukiefferiella devonica gr.,L,1,01-Oct-19,Eukiefferiella devonica group,Eukiefferiella devonica group,7955.6-4_10_1_2019_1_First,3,7,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Eukiefferiella sp.,L,6,01-Oct-19,Eukiefferiella,Eukiefferiella,7955.6-4_10_1_2019_1_First,3,,,0.028169014
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Hexatoma sp.,L,2,01-Oct-19,Hexatoma,Hexatoma,7955.6-4_10_1_2019_1_First,2,2.333333333,Cool,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche sp.,L,4,01-Oct-19,Hydropsyche,Hydropsyche,7955.6-4_10_1_2019_1_First,5,,,0.018779343
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche ventura,L,2,01-Oct-19,Ceratopsyche ventura,Ceratopsyche ventura,7955.6-4_10_1_2019_1_First,5,,Cold,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Lebertia sp.,NA,1,01-Oct-19,Lebertia,Lebertia,7955.6-4_10_1_2019_1_First,4,,Cold,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Lepidostoma sp.,L,4,01-Oct-19,Lepidostoma,Lepidostoma,7955.6-4_10_1_2019_1_First,2,3.333333333,Cold,0.018779343
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Lype diversa,L,1,01-Oct-19,Lype diversa,Lype diversa,7955.6-4_10_1_2019_1_First,4,5.333333333,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium modestum,L,1,01-Oct-19,Maccaffertium modestum,Maccaffertium modestum,7955.6-4_10_1_2019_1_First,4,5.333333333,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Micropsectra sp.,L,3,01-Oct-19,Micropsectra,Micropsectra,7955.6-4_10_1_2019_1_First,3,6.666666667,Cool,0.014084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Nais sp.,NA,1,01-Oct-19,Nais,Nais (Animalia),7955.6-4_10_1_2019_1_First,4,,,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Nigronia serricornis,L,1,01-Oct-19,Nigronia serricornis,Nigronia serricornis,7955.6-4_10_1_2019_1_First,3,4.333333333,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,A,13,01-Oct-19,Oulimnius,Oulimnius,7955.6-4_10_1_2019_1_First,3,5,Cold,0.061032864
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,L,8,01-Oct-19,Oulimnius,Oulimnius,7955.6-4_10_1_2019_1_First,3,5,Cold,0.037558685
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Paracapnia sp.,L,2,01-Oct-19,Paracapnia,Paracapnia,7955.6-4_10_1_2019_1_First,3,1.333333333,Cold,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Parametriocnemus sp.,L,3,01-Oct-19,Parametriocnemus,Parametriocnemus,7955.6-4_10_1_2019_1_First,4,5,Cool,0.014084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Parametriocnemus sp.,P,2,01-Oct-19,Parametriocnemus,Parametriocnemus,7955.6-4_10_1_2019_1_First,4,5,Cool,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Perlidae,L,5,01-Oct-19,Perlidae,Perlidae,7955.6-4_10_1_2019_1_First,,,,0.023474178
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Perlodidae,L,4,01-Oct-19,Perlodidae,Perlodidae,7955.6-4_10_1_2019_1_First,2,,,0.018779343
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Polycentropus sp.,L,1,01-Oct-19,Polycentropus,Polycentropus,7955.6-4_10_1_2019_1_First,3,3.666666667,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Polypedilum aviceps,L,2,01-Oct-19,Polypedilum aviceps,Polypedilum aviceps,7955.6-4_10_1_2019_1_First,4,5.333333333,Cool,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia tardella,A,25,01-Oct-19,Promoresia tardella,Promoresia tardella,7955.6-4_10_1_2019_1_First,3,5,Cool,0.117370892
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Promoresia tardella,L,10,01-Oct-19,Promoresia tardella,Promoresia tardella,7955.6-4_10_1_2019_1_First,3,5,Cool,0.046948357
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,6,01-Oct-19,Psephenus herricki,Psephenus herricki,7955.6-4_10_1_2019_1_First,3,4.666666667,Warm,0.028169014
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Rheotanytarsus exiguus gr.,L,1,01-Oct-19,Rheotanytarsus exiguus group,Rheotanytarsus exiguus group,7955.6-4_10_1_2019_1_First,4,6,Warm,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila minora,L,4,01-Oct-19,Rhyacophila minora,Rhyacophila minora,7955.6-4_10_1_2019_1_First,3,3.666666667,Cold,0.018779343
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila sp.,L,3,01-Oct-19,Rhyacophila,Rhyacophila,7955.6-4_10_1_2019_1_First,3,,,0.014084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Sperchonopsis sp.,NA,1,01-Oct-19,Sperchonopsis,Sperchonopsis,7955.6-4_10_1_2019_1_First,4,,Cool,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis sp.,A,1,01-Oct-19,Stenelmis,Stenelmis,7955.6-4_10_1_2019_1_First,4,5.666666667,Warm,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Stilocladius sp.,L,1,01-Oct-19,Stilocladius,Stilocladius,7955.6-4_10_1_2019_1_First,3,3.333333333,Cold,0.004694836
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Sweltsa sp.,L,3,01-Oct-19,Sweltsa,Sweltsa,7955.6-4_10_1_2019_1_First,3,3.666666667,Cold,0.014084507
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Tallaperla sp.,L,16,01-Oct-19,Tallaperla,Tallaperla,7955.6-4_10_1_2019_1_First,2,2.666666667,Cool,0.075117371
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Thienemannimyia gr. sp.,L,2,01-Oct-19,Thienemannimyia group,Thienemannimyia group,7955.6-4_10_1_2019_1_First,4,4.333333333,Cool,0.009389671
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Tipula sp.,L,7,01-Oct-19,Tipula,Tipula,7955.6-4_10_1_2019_1_First,4,4,Cool,0.03286385
20123,Labonte Brook,2019,6,213,7955.6-4,19-B-005,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica gr.,L,3,01-Oct-19,Tvetenia bavarica group,Tvetenia bavarica group,7955.6-4_10_1_2019_1_First,4,6,Cool,0.014084507
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Acentrella turbida,L,1,04-Oct-19,Acentrella turbida,Acentrella turbida,7955.6-18_10_4_2019_1_First,4,5,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Acroneuria abnormis,L,4,04-Oct-19,Acroneuria abnormis,Acroneuria abnormis,7955.6-18_10_4_2019_1_First,3,4,Cool,0.01459854
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Acroneuria sp.,L,5,04-Oct-19,Acroneuria,Acroneuria,7955.6-18_10_4_2019_1_First,3,4,Cool,0.018248175
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Antocha sp.,L,3,04-Oct-19,Antocha,Antocha,7955.6-18_10_4_2019_1_First,5,5.666666667,Cool,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Apatania sp.,L,2,04-Oct-19,Apatania,Apatania,7955.6-18_10_4_2019_1_First,3,1.666666667,Cold,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Brachycentrus appalachia,L,3,04-Oct-19,Brachycentrus appalachia,Brachycentrus appalachia,7955.6-18_10_4_2019_1_First,3,,Warm,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Capniidae,L,2,04-Oct-19,Capniidae,Capniidae,7955.6-18_10_4_2019_1_First,4,1.333333333,Cold,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche sp.,L,8,04-Oct-19,Cheumatopsyche,Cheumatopsyche,7955.6-18_10_4_2019_1_First,5,5.666666667,Cool,0.02919708
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,6,04-Oct-19,Chimarra aterrima,Chimarra aterrima,7955.6-18_10_4_2019_1_First,4,5.333333333,Cool,0.02189781
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Dicranota sp.,L,3,04-Oct-19,Dicranota,Dicranota,7955.6-18_10_4_2019_1_First,3,3,Cold,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Diplectrona modesta,L,1,04-Oct-19,Diplectrona modesta,Diplectrona modesta,7955.6-18_10_4_2019_1_First,3,3,Cold,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Dolophilodes sp.,L,14,04-Oct-19,Dolophilodes,Dolophilodes,7955.6-18_10_4_2019_1_First,3,3.666666667,Cool,0.051094891
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Eccoptura xanthenes,L,3,04-Oct-19,Eccoptura xanthenes,Eccoptura xanthenes,7955.6-18_10_4_2019_1_First,3,,,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Epeorus sp.,L,1,04-Oct-19,Epeorus,Epeorus,7955.6-18_10_4_2019_1_First,2,2.666666667,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella sp.,L,49,04-Oct-19,Ephemerella,Ephemerella,7955.6-18_10_4_2019_1_First,3,4.333333333,Cold,0.178832117
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Glossosoma sp.,L,17,04-Oct-19,Glossosoma,Glossosoma,7955.6-18_10_4_2019_1_First,4,4.333333333,Cool,0.062043796
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Glossosomatidae,P,3,04-Oct-19,Glossosomatidae,Glossosomatidae,7955.6-18_10_4_2019_1_First,4,,,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Helichus basalis,A,1,04-Oct-19,Helichus basalis,Helichus basalis,7955.6-18_10_4_2019_1_First,4,,Cold,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Helicopsyche borealis,L,1,04-Oct-19,Helicopsyche borealis,Helicopsyche borealis,7955.6-18_10_4_2019_1_First,2,5.333333333,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Hexatoma sp.,L,1,04-Oct-19,Hexatoma,Hexatoma,7955.6-18_10_4_2019_1_First,2,2.333333333,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche betteni,L,11,04-Oct-19,Hydropsyche betteni,Hydropsyche betteni,7955.6-18_10_4_2019_1_First,5,5.333333333,Cool,0.040145985
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche sp.,L,10,04-Oct-19,Hydropsyche,Hydropsyche,7955.6-18_10_4_2019_1_First,5,,,0.03649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Lepidoptera,L,1,04-Oct-19,Lepidoptera,Lepidoptera,7955.6-18_10_4_2019_1_First,,,,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Lepidostoma sp.,L,1,04-Oct-19,Lepidostoma,Lepidostoma,7955.6-18_10_4_2019_1_First,2,3.333333333,Cold,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Leptophlebiidae,L,16,04-Oct-19,Leptophlebiidae,Leptophlebiidae,7955.6-18_10_4_2019_1_First,2,3,Cold,0.058394161
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Leucrocuta sp.,L,2,04-Oct-19,Leucrocuta,Leucrocuta,7955.6-18_10_4_2019_1_First,2,3.333333333,Warm,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Leuctra sp.,L,7,04-Oct-19,Leuctra,Leuctra,7955.6-18_10_4_2019_1_First,2,2,Cold,0.025547445
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Limnephilidae,L,1,04-Oct-19,Limnephilidae,Limnephilidae,7955.6-18_10_4_2019_1_First,,,,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Lumbriculidae,NA,2,04-Oct-19,Lumbriculidae,Lumbriculidae,7955.6-18_10_4_2019_1_First,4,5.333333333,Cool,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium sp.,L,12,04-Oct-19,Maccaffertium,Maccaffertium,7955.6-18_10_4_2019_1_First,4,5.333333333,Cool,0.04379562
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Microtendipes pedellus gr.,L,1,04-Oct-19,Microtendipes pedellus group,Microtendipes pedellus group,7955.6-18_10_4_2019_1_First,4,3.666666667,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Nanocladius sp.,L,3,04-Oct-19,Nanocladius,Nanocladius,7955.6-18_10_4_2019_1_First,3,3.666666667,Cool,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Neoleptophlebia sp.,L,2,04-Oct-19,Neoleptophlebia,Neoleptophlebia sp.,7955.6-18_10_4_2019_1_First,2,3,Cold,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Neostempellina sp.,L,12,04-Oct-19,Neostempellina,Neostempellina,7955.6-18_10_4_2019_1_First,,,Cold,0.04379562
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Nigronia serricornis,L,6,04-Oct-19,Nigronia serricornis,Nigronia serricornis,7955.6-18_10_4_2019_1_First,3,4.333333333,Cool,0.02189781
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus sp.,L,1,04-Oct-19,Optioservus,Optioservus,7955.6-18_10_4_2019_1_First,4,4.666666667,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,A,4,04-Oct-19,Oulimnius,Oulimnius,7955.6-18_10_4_2019_1_First,3,5,Cold,0.01459854
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,L,1,04-Oct-19,Oulimnius,Oulimnius,7955.6-18_10_4_2019_1_First,3,5,Cold,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Paracapnia sp.,L,2,04-Oct-19,Paracapnia,Paracapnia,7955.6-18_10_4_2019_1_First,3,1.333333333,Cold,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Parametriocnemus sp.,L,1,04-Oct-19,Parametriocnemus,Parametriocnemus,7955.6-18_10_4_2019_1_First,4,5,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Parametriocnemus sp.,P,1,04-Oct-19,Parametriocnemus,Parametriocnemus,7955.6-18_10_4_2019_1_First,4,5,Cool,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Perlodidae,L,2,04-Oct-19,Perlodidae,Perlodidae,7955.6-18_10_4_2019_1_First,2,,,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Plauditus sp.,L,3,04-Oct-19,Plauditus,Plauditus,7955.6-18_10_4_2019_1_First,3,7,Warm,0.010948905
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Procloeon sp.,L,1,04-Oct-19,Procloeon,Procloeon,7955.6-18_10_4_2019_1_First,,,Warm,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,17,04-Oct-19,Psephenus herricki,Psephenus herricki,7955.6-18_10_4_2019_1_First,3,4.666666667,Warm,0.062043796
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Rheotanytarsus exiguus gr.,L,1,04-Oct-19,Rheotanytarsus exiguus group,Rheotanytarsus exiguus group,7955.6-18_10_4_2019_1_First,4,6,Warm,0.003649635
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila acutiloba,L,2,04-Oct-19,Rhyacophila acutiloba,Rhyacophila acutiloba,7955.6-18_10_4_2019_1_First,3,,Cold,0.00729927
20206,Gillette Brook,2019,6,274,7955.6-18,19-B-019,1,Riffle,KN2M2,First,EcoAnalysts,Rhyacophila fuscula,L,3,04-Oct-19,Rhyacophila fuscula,Rhyacophila fuscula,7955.6-18_10_4_2019_1_First,3,4,Cold,0.010948905
