staSeq,locationName,Sample_Year,YearGrp,SumOfABUNDANCE,LAB_ID,CTDEEP LabID,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,TaxonNameCurrent,WQXTaxonName,VisitNum,BCG_Attribute,CTTempOptimaAvg,RegionalTempOptimaClass,RelAbund
14379,Pawcatuck River,2012,5,217,6448.1-21,12-B-018,1,Riffle,KN2M2,First,EcoAnalysts,Macrostemum,L,9,19-Sep-12,Macrostemum,Macrostemum,6448.1-21_9_19_2012_1_First,4,5,Warm,0.041474654
16276,Latimer Brook,2016,6,217,16-B-017,16-B-017,1,Riffle,KN2M2,First,WAA,Eurylophella,L,9,26-Sep-16,Eurylophella,Eurylophella,16-B-017_9_26_2016_1_First,4,3,Cool,0.041474654
14800,Steele Brook,2013,5,217,14391,13-B-005,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,9,16-Sep-13,Ceratopsyche sparna,Ceratopsyche sparna,14391_9_16_2013_1_First,5,4.666666667,Cool,0.041474654
14983,Salmon Brook,2008,4,217,13849,08-B-018,1,Riffle,KN2M2,First,,Antocha,L,9,16-Sep-08,Antocha,,,5,5.666666667,Cool,0.041474654
14414,Quinnipiac River,2011,5,241,25837,11-B-078,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius,L,10,25-Oct-11,Orthocladius,Orthocladius,25837_10_25_2011_1_First,4,4.666666667,Cool,0.041493776
14301,Mill River,2013,5,265,14296,13-B-041,1,Riffle,KN2M2,First,WAA,Ceratopsyche,L,11,24-Sep-13,Ceratopsyche,Ceratopsyche,14296_9_24_2013_1_First,5,,,0.041509434
14241,Hockanum River,2012,5,265,6448.5-7,12-B-120,1,Riffle,KN2M2,First,EcoAnalysts,Coenagrion/Enallagma,L,11,15-Oct-12,Coenagrion/Enallagma,Coenagrion/Enallagma,6448.5-7_10_15_2012_1_First,4,,Warm,0.041509434
14316,Naugatuck River,2017,6,265,7955.02-27,17-B-027,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsychidae,L,11,11-Oct-17,Hydropsychidae,Hydropsychidae,7955.02-27_10_11_2017_1_First,,,,0.041509434
14241,Hockanum River,2012,5,265,6448.5-7,12-B-120,1,Riffle,KN2M2,First,EcoAnalysts,Paratanytarsus,L,11,15-Oct-12,Paratanytarsus,Paratanytarsus,6448.5-7_10_15_2012_1_First,4,,Warm,0.041509434
14301,Mill River,2013,5,265,14296,13-B-041,1,Riffle,KN2M2,First,WAA,Isonychia,L,11,24-Sep-13,Isonychia,Isonychia,14296_9_24_2013_1_First,3,4.666666667,Warm,0.041509434
14235,Hockanum River,2010,4,240,22692,10-B-034,1,Riffle,KN2M2,First,,Maccaffertium,L,10,23-Sep-10,Maccaffertium,,,4,5.333333333,Cool,0.041666667
14254,Housatonic River,2016,6,264,16-B-030,16-B-030,1,Riffle,KN2M2,First,WAA,Gammarus,A,11,28-Sep-16,Gammarus,Gammarus,16-B-030_9_28_2016_1_First,5.5,6.333333333,Warm,0.041666667
14479,Trout Brook,1989,1,192,6952,58- RBP III,1,Riffle,KN2M2,First,,Helisoma anceps,A,8,02-Nov-89,Helisoma anceps,,,5,,Warm,0.041666667
14414,Quinnipiac River,2010,4,216,22702,10-B-047,1,Riffle,KN2M2,First,,Gammarus,A,9,24-Sep-10,Gammarus,,,5.5,6.333333333,Warm,0.041666667
14451,Shetucket River,2012,5,264,6448.1-55,12-B-039,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,11,24-Sep-12,Oulimnius,Oulimnius,6448.1-55_9_24_2012_1_First,3,5,Cold,0.041666667
14388,Pequabuck River,1990,1,192,6985,PR3-RA comb 200,1,Riffle,KN2M2,First,,Cheumatopsyche,L,8,31-Oct-90,Cheumatopsyche,,,5,5.666666667,Cool,0.041666667
14486,Wepawaug River,1997,2,168,1441,177,1,Riffle,KN2M2,First,,Glossosoma,L,7,06-Nov-97,Glossosoma,,,4,4.333333333,Cool,0.041666667
14242,Hockanum River,2008,4,264,13985,08-B-112,1,Riffle,KN2M2,First,,Plauditus,L,11,06-Oct-08,Plauditus,,,3,7,Warm,0.041666667
14479,Trout Brook,1989,1,192,6952,58- RBP III,1,Riffle,KN2M2,First,,Physa heterostropha,A,8,02-Nov-89,Physa heterostropha,,,4,6,Cool,0.041666667
14209,Fulling Mill Brook,2016,6,192,16-B-113,16-B-113,1,Riffle,KN2M2,First,WAA,Hydropsychidae,L,8,28-Oct-16,Hydropsychidae,Hydropsychidae,16-B-113_10_28_2016_1_First,,,,0.041666667
14288,Mattabesset River,1996,2,240,2548,60,1,Riffle,KN2M2,First,,Hemerodromia,L,10,16-Oct-96,Hemerodromia,,,5,6,Cool,0.041666667
15854,Muddy River,2007,4,216,12071,07-B-094,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,9,03-Oct-07,Ceratopsyche sparna,,,5,4.666666667,Cool,0.041666667
16066,Farmington River,2010,4,264,22694,10-b-041,1,Riffle,KN2M2,First,,Polypedilum aviceps,L,11,24-Sep-10,Polypedilum aviceps,,,4,5.333333333,Cool,0.041666667
14598,Quinebaug River,2012,5,216,6448.1-52,12-B-038,1,Riffle,KN2M2,First,EcoAnalysts,Corbicula,NA,9,24-Sep-12,Corbicula,Corbicula,6448.1-52_9_24_2012_1_First,6,,,0.041666667
14605,Eightmile River,2008,4,216,14005,08-B-135,1,Riffle,KN2M2,First,,Ceratopsyche,L,9,08-Oct-08,Ceratopsyche,,,5,,,0.041666667
15854,Muddy River,2007,4,216,12071,07-B-094,1,Riffle,KN2M2,First,,Glossosoma,L,9,03-Oct-07,Glossosoma,,,4,4.333333333,Cool,0.041666667
14825,Naugatuck River,2004,3,264,6175,04-B-068-First,1,Riffle,KN2M2,First,,Glossosoma,L,11,06-Oct-04,Glossosoma,,,4,4.333333333,Cool,0.041666667
14321,Naugatuck River,2009,4,311,15667,09-B-041,1,Riffle,KN2M2,First,,Glossosoma,L,13,01-Oct-09,Glossosoma,,,4,4.333333333,Cool,0.041800643
14404,Pomperaug River,2015,5,263,620.2-039,15-B-034,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,11,16-Sep-15,Oulimnius latiusculus,Oulimnius latiusculus,620.2-039_9_16_2015_1_First,3,5,Cold,0.041825095
14404,Pomperaug River,2016,6,239,16-B-090,16-B-090,1,Riffle,KN2M2,First,WAA,Helicopsyche borealis,L,10,21-Oct-16,Helicopsyche borealis,Helicopsyche borealis,16-B-090_10_21_2016_1_First,2,5.333333333,Cool,0.041841004
14197,FARMINGTON RIVER,1998,2,239,1110,52,1,Riffle,KN2M2,First,,Laevapex fuscus,A,10,20-Oct-98,Laevapex fuscus,,,4,4.666666667,Cool,0.041841004
14379,Pawcatuck River,2010,4,239,22824,10-B-091,1,Riffle,KN2M2,First,,Macrostemum,L,10,05-Oct-10,Macrostemum,,,4,5,Warm,0.041841004
14404,Pomperaug River,2016,6,239,16-B-090,16-B-090,1,Riffle,KN2M2,First,WAA,Psephenus herricki,L,10,21-Oct-16,Psephenus herricki,Psephenus herricki,16-B-090_10_21_2016_1_First,3,4.666666667,Warm,0.041841004
14379,Pawcatuck River,2010,4,239,22824,10-B-091,1,Riffle,KN2M2,First,,Stenelmis,L,10,05-Oct-10,Stenelmis,,,4,5.666666667,Warm,0.041841004
14310,Muddy River,2014,5,239,620.1-139,14-B-154,1,Riffle,KN2M2,First,WAA,Stenelmis,L,10,14-Oct-14,Stenelmis,Stenelmis,620.1-139_10_14_2014_1_First,4,5.666666667,Warm,0.041841004
16400,North Branch Park River,2008,4,239,13863,08-B-031,1,Riffle,KN2M2,First,,Ceratopsyche,L,10,17-Sep-08,Ceratopsyche,,,5,,,0.041841004
16400,North Branch Park River,2008,4,239,13863,08-B-031,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,10,17-Sep-08,Maccaffertium modestum group,,,4,5.333333333,Cool,0.041841004
15046,Charters Brook,2012,5,239,6448.5-10,12-B-123,1,Riffle,KN2M2,First,EcoAnalysts,Capniidae,L,10,15-Oct-12,Capniidae,Capniidae,6448.5-10_10_15_2012_1_First,4,1.333333333,Cold,0.041841004
14410,Quinebaug River,2018,6,215,7955.4-26,18-B-023,1,Riffle,KN2M2,First,EcoAnalysts,Teloganopsis deficiens,L,9,10-Oct-18,Teloganopsis deficiens,Teloganopsis deficiens,7955.4-26_10_10_2018_1_First,3,4,Warm,0.041860465
14410,Quinebaug River,2018,6,215,7955.4-26,18-B-023,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius sp.,L,9,10-Oct-18,Oulimnius,Oulimnius,7955.4-26_10_10_2018_1_First,3,5,Cold,0.041860465
15854,Muddy River,2014,5,215,620.1-141,14-B-156,1,Riffle,KN2M2,First,WAA,Glossosoma,L,9,14-Oct-14,Glossosoma,Glossosoma,620.1-141_10_14_2014_1_First,4,4.333333333,Cool,0.041860465
14853,Norwalk River,2002,3,215,4053,CT 53-04,1,Riffle,KN2M2,First,,Psephenus herricki,L,9,03-Oct-02,Psephenus herricki,,,3,4.666666667,Warm,0.041860465
14263,Kahn Brook,2014,5,191,620.1-131,14-B-144,1,Riffle,KN2M2,First,WAA,Physa,A,8,09-Oct-14,Physa,Physa,620.1-131_10_9_2014_1_First,4,6,Cool,0.041884817
14583,Middle River,1999,2,191,726,210,1,Riffle,KN2M2,First,,Orthocladius obumbratus,L,8,13-Oct-99,Orthocladius obumbratus,,,4,4.666666667,Cool,0.041884817
14800,Steele Brook,2017,6,191,7955.02-26,17-B-026,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx,L,8,11-Oct-17,Taeniopteryx,Taeniopteryx,7955.02-26_10_11_2017_1_First,3,1.666666667,Cold,0.041884817
15312,Beaver Brook,2007,4,191,11958,07-B-052,1,Riffle,KN2M2,First,,Maccaffertium,L,8,24-Sep-07,Maccaffertium,,,4,5.333333333,Cool,0.041884817
15312,Beaver Brook,2007,4,191,11958,07-B-052,1,Riffle,KN2M2,First,,Ophiogomphus,L,8,24-Sep-07,Ophiogomphus,,,2,4,Cool,0.041884817
14727,Latimer Brook,2013,5,191,14381,13-B-076,1,Riffle,KN2M2,First,WAA,Cricotopus,L,8,02-Oct-13,Cricotopus,Cricotopus,14381_10_2_2013_1_First,5.5,7,Warm,0.041884817
14727,Latimer Brook,2013,5,191,14381,13-B-076,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,8,02-Oct-13,Oulimnius latiusculus,Oulimnius latiusculus,14381_10_2_2013_1_First,3,5,Cold,0.041884817
15312,Beaver Brook,2007,4,191,11958,07-B-052,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,8,24-Sep-07,Acroneuria abnormis,,,3,4,Cool,0.041884817
15121,Pequonnock River,2013,5,191,14412,13-B-145,1,Riffle,KN2M2,First,WAA,Antocha,L,8,21-Oct-13,Antocha,Antocha,14412_10_21_2013_1_First,5,5.666666667,Cool,0.041884817
15413,Belcher Brook,2006,4,167,9821,06-B-024-First,1,Riffle,KN2M2,First,,Glossosoma,L,7,21-Sep-06,Glossosoma,,,4,4.333333333,Cool,0.041916168
14362,Ridgefield Brook,2013,5,286,14312,13-B-092,1,Riffle,KN2M2,First,WAA,Oulimnius latiusculus,L,12,07-Oct-13,Oulimnius latiusculus,Oulimnius latiusculus,14312_10_7_2013_1_First,3,5,Cold,0.041958042
14153,Coginchaug River,2012,5,262,6448.1-11,12-B-010,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,11,17-Sep-12,Psephenus herricki,Psephenus herricki,6448.1-11_9_17_2012_1_First,3,4.666666667,Warm,0.041984733
14263,Kahn Brook,2000,2,262,2465,KB1,1,Riffle,KN2M2,First,,Conasellus communis,A,11,20-Oct-00,Caecidotea communis,,,5,5,Warm,0.041984733
14248,Hop Brook,2011,5,214,26003,11-B-139,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx,L,9,14-Nov-11,Taeniopteryx,Taeniopteryx,26003_11_14_2011_1_First,3,1.666666667,Cold,0.042056075
14248,Hop Brook,2011,5,214,26003,11-B-139,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius (Euorthocladius),L,9,14-Nov-11,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),26003_11_14_2011_1_First,4,4.666666667,Cool,0.042056075
14390,Pequabuck River,2012,5,214,6448.3-21,12-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,9,04-Oct-12,Antocha,Antocha,6448.3-21_10_4_2012_1_First,5,5.666666667,Cool,0.042056075
14390,Pequabuck River,2012,5,214,6448.3-21,12-B-083,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius Complex,L,9,04-Oct-12,Orthocladius Complex,Orthocladius Complex,6448.3-21_10_4_2012_1_First,4,4.666666667,Cool,0.042056075
14628,Steele Brook,2006,4,214,10008,06-B-107-First,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,9,19-Oct-06,Ceratopsyche bronta,,,5,6,Warm,0.042056075
16335,Nonewaug River (Nonnewaug River),2013,5,309,14525,13-B-017,1,Riffle,KN2M2,First,WAA,Baetis tricaudatus,L,13,19-Sep-13,Baetis tricaudatus,Baetis tricaudatus,14525_9_19_2013_1_First,4,6.333333333,Cold,0.042071197
14433,Roaring Brook,1998,2,190,1142,207,1,Riffle,KN2M2,First,,Laevapex fuscus,A,8,28-Oct-98,Laevapex fuscus,,,4,4.666666667,Cool,0.042105263
14432,Rippowam River,1997,2,190,1423,179,1,Riffle,KN2M2,First,,Cheumatopsyche,L,8,31-Oct-97,Cheumatopsyche,,,5,5.666666667,Cool,0.042105263
14432,Rippowam River,1997,2,190,1423,179,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,8,31-Oct-97,Maccaffertium modestum group,,,4,5.333333333,Cool,0.042105263
14433,Roaring Brook,1998,2,190,1142,207,1,Riffle,KN2M2,First,,Gammarus,A,8,28-Oct-98,Gammarus,,,5.5,6.333333333,Warm,0.042105263
16066,Farmington River,2007,4,332,12089,07-B-110,1,Riffle,KN2M2,First,,Ceratopsyche,L,14,05-Oct-07,Ceratopsyche,,,5,,,0.042168675
14410,Quinebaug River,2010,4,237,22685,10-b-027,1,Riffle,KN2M2,First,,Ceratopsyche morosa,L,10,22-Sep-10,Ceratopsyche morosa,,,5,5,Cool,0.042194093
14226,Harbor Brook,2016,6,237,16-B-009,16-B-009,1,Riffle,KN2M2,First,WAA,Polypedilum flavum,L,10,21-Sep-16,Polypedilum flavum,Polypedilum flavum,16-B-009_9_21_2016_1_First,4,6.666666667,Warm,0.042194093
14410,Quinebaug River,2010,4,237,22685,10-b-027,1,Riffle,KN2M2,First,,Cheumatopsyche,L,10,22-Sep-10,Cheumatopsyche,,,5,5.666666667,Cool,0.042194093
14226,Harbor Brook,2016,6,237,16-B-009,16-B-009,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,10,21-Sep-16,Tvetenia vitracies group,Tvetenia,16-B-009_9_21_2016_1_First,4,7,Warm,0.042194093
14469,Tankerhoosen River,2014,5,237,620.1-002,14-B-002,1,Riffle,KN2M2,First,WAA,Leucotrichia pictipes,L,10,15-Sep-14,Leucotrichia pictipes,Leucotrichia pictipes,620.1-002_9_15_2014_1_First,5.5,9,Warm,0.042194093
14469,Tankerhoosen River,2014,5,237,620.1-002,14-B-002,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,10,15-Sep-14,Cheumatopsyche,Cheumatopsyche,620.1-002_9_15_2014_1_First,5,5.666666667,Cool,0.042194093
14713,Still River,2004,3,237,6188,CT-6188,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,10,08-Oct-04,Maccaffertium modestum group,,,4,5.333333333,Cool,0.042194093
14713,Still River,2004,3,237,6188,CT-6188,1,Riffle,KN2M2,First,,Ferrissia,A,10,08-Oct-04,Ferrissia,,,4,4.333333333,Cool,0.042194093
14422,Quinnipiac River,2009,4,213,15726,09-B-090,1,Riffle,KN2M2,First,,Turbellaria,A,9,15-Oct-09,Turbellaria,,,4,6.666666667,Warm,0.042253521
14288,Mattabesset River,2010,4,213,22678,10-b-040,1,Riffle,KN2M2,First,,Stenelmis,L,9,23-Sep-10,Stenelmis,,,4,5.666666667,Warm,0.042253521
15301,Eagleville Brook,2009,4,213,15719,09-B-079,1,Riffle,KN2M2,First,,Tipula,L,9,14-Oct-09,Tipula,,,4,4,Cool,0.042253521
14733,Oxoboxo Brook,2000,2,213,2494,238,1,Riffle,KN2M2,First,,Rheotanytarsus,L,9,02-Nov-00,Rheotanytarsus,,,4,,,0.042253521
14278,Little River,1993,1,260,7135,134,1,Riffle,KN2M2,First,,Pisidiidae,A,11,16-Nov-93,Pisidiidae,,,4,,,0.042307692
14825,Naugatuck River,2014,5,260,620.1-039,14-B-043,1,Riffle,KN2M2,First,WAA,Optioservus,L,11,23-Sep-14,Optioservus,Optioservus,620.1-039_9_23_2014_1_First,4,4.666666667,Cool,0.042307692
14360,Norwalk River,2007,4,189,12110,07-B-125,1,Riffle,KN2M2,First,,Lumbriculidae,A,8,15-Oct-07,Lumbriculidae,,,4,5.333333333,Cool,0.042328042
14341,Naugatuck River,2016,6,189,16-B-041,16-B-041,1,Riffle,KN2M2,First,WAA,Hydroptila,L,8,05-Oct-16,Hydroptila,Hydroptila,16-B-041_10_5_2016_1_First,4,5.333333333,Warm,0.042328042
14360,Norwalk River,2007,4,189,12110,07-B-125,1,Riffle,KN2M2,First,,Isonychia,L,8,15-Oct-07,Isonychia,,,3,4.666666667,Warm,0.042328042
15530,Weekeepeemee River,2016,6,189,16-B-011,16-B-011,1,Riffle,KN2M2,First,WAA,Oulimnius,L,8,21-Sep-16,Oulimnius,Oulimnius,16-B-011_9_21_2016_1_First,3,5,Cold,0.042328042
14853,Norwalk River,2006,4,189,10117,06-B-124-First,1,Riffle,KN2M2,First,,Ephemerella,L,8,29-Nov-06,Eurylophella,,,4,3,Cool,0.042328042
15413,Belcher Brook,2015,5,236,620.2-100,15-B-089,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,10,02-Oct-15,Ceratopsyche sparna,Ceratopsyche sparna,620.2-100_10_2_2015_1_First,5,4.666666667,Cool,0.042372881
14458,Still River,1991,1,165,7047,2,1,Riffle,KN2M2,First,,Cheumatopsyche,L,7,24-Oct-91,Cheumatopsyche,,,5,5.666666667,Cool,0.042424242
14458,Still River,1991,1,165,7047,2,1,Riffle,KN2M2,First,,Baetis,L,7,24-Oct-91,Plauditus,,,3,7,Warm,0.042424242
14825,Naugatuck River,2018,6,330,7955.4-54,18-B-049,1,Riffle,KN2M2,First,EcoAnalysts,Turbellaria,NA,14,22-Oct-18,Turbellaria,Platyhelminthes,7955.4-54_10_22_2018_1_First,4,6.666666667,Warm,0.042424242
14580,Willimantic River,2003,3,212,4746,WL1,1,Riffle,KN2M2,First,,Heterocloeon curiosum,L,9,02-Oct-03,Heterocloeon curiosum,,,,8.666666667,Warm,0.04245283
14520,Factory Brook,2006,4,212,9937,06-B-057-First,1,Riffle,KN2M2,First,,Stenelmis,L,9,03-Oct-06,Stenelmis,,,4,5.666666667,Warm,0.04245283
14390,Pequabuck River,1994,1,212,7143,PR5,1,Riffle,KN2M2,First,,Dolophilodes,L,9,06-Oct-94,Dolophilodes,,,3,3.666666667,Cool,0.04245283
14318,Naugatuck River,1991,1,212,7052,16- RBP III,1,Riffle,KN2M2,First,,Cardiocladius obscurus,L,9,05-Nov-91,Cardiocladius obscurus,,,5.5,8,Warm,0.04245283
14254,Housatonic River,2015,5,212,620.2-046,15-B-039,1,Riffle,KN2M2,First,WAA,Baetis flavistriga,L,9,21-Sep-15,Baetis flavistriga,Baetis flavistriga,620.2-046_9_21_2015_1_First,4,7.666666667,Warm,0.04245283
14456,Steele Brook,2011,5,212,25987,11-B-125,1,Riffle,KN2M2,First,EcoAnalysts,Brillia,L,9,09-Nov-11,Brillia,Brillia,25987_11_9_2011_1_First,4,2.666666667,Cold,0.04245283
14318,Naugatuck River,1991,1,212,7052,16- RBP III,1,Riffle,KN2M2,First,,Chironomidae,P,9,05-Nov-91,Chironomidae,,,,,,0.04245283
18685,Wash Brook,2014,5,212,620.1-058,14-B-064,1,Riffle,KN2M2,First,WAA,Hydropsyche betteni,L,9,25-Sep-14,Hydropsyche betteni,Hydropsyche betteni,620.1-058_9_25_2014_1_First,5,5.333333333,Cool,0.04245283
18685,Wash Brook,2014,5,212,620.1-058,14-B-064,1,Riffle,KN2M2,First,WAA,Maccaffertium modestum group,L,9,25-Sep-14,Maccaffertium modestum group,Maccaffertium,620.1-058_9_25_2014_1_First,4,5.333333333,Cool,0.04245283
14316,Naugatuck River,2018,6,259,7955.4-53,18-B-048,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche betteni,L,11,22-Oct-18,Hydropsyche betteni,Hydropsyche betteni,7955.4-53_10_22_2018_1_First,5,5.333333333,Cool,0.042471042
14288,Mattabesset River,2014,5,259,620.1-113,14-B-123,1,Riffle,KN2M2,First,WAA,Chimarra obscura,L,11,08-Oct-14,Chimarra obscura,Chimarra obscura,620.1-113_10_8_2014_1_First,4,5.333333333,Warm,0.042471042
14288,Mattabesset River,2014,5,259,620.1-113,14-B-123,1,Riffle,KN2M2,First,WAA,Stenelmis,L,11,08-Oct-14,Stenelmis,Stenelmis,620.1-113_10_8_2014_1_First,4,5.666666667,Warm,0.042471042
18931,Naugatuck River,2015,5,259,620.2-079,15-B-069,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,11,28-Sep-15,Cheumatopsyche,Cheumatopsyche,620.2-079_9_28_2015_1_First,5,5.666666667,Cool,0.042471042
14389,Pequabuck River,1991,1,188,7077,PR4,1,Riffle,KN2M2,First,,Diplocladius cultriger,L,8,20-Nov-91,Diplocladius cultriger,,,4,,Cold,0.042553191
14414,Quinnipiac River,1995,1,188,2613,6,1,Riffle,KN2M2,First,,Ancyronyx variegatus,L,8,13-Oct-95,Ancyronyx variegatus,,,4,4.666666667,Warm,0.042553191
14316,Naugatuck River,2011,5,235,25906,11-B-089,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius (Euorthocladius),L,10,26-Oct-11,Orthocladius (Euorthocladius),Orthocladius (Euorthocladius),25906_10_26_2011_1_First,4,4.666666667,Cool,0.042553191
14146,Branford River,1997,2,235,1401,172,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,10,17-Oct-97,Maccaffertium modestum group,,,4,5.333333333,Cool,0.042553191
14195,Farmill River,2006,4,188,9753,06-B-010-First,1,Riffle,KN2M2,First,,Acentrella turbida,L,8,19-Sep-06,Acentrella turbida,,,4,5,Cool,0.042553191
14360,Norwalk River,2010,4,188,22832,10-B-095,1,Riffle,KN2M2,First,,Hydropsyche,L,8,07-Oct-10,Ceratopsyche,,,5,,,0.042553191
14361,Norwalk River,2010,4,235,22737,10-b-058,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,10,27-Sep-10,Cricotopus bicinctus,,,5.5,7,Warm,0.042553191
14605,Eightmile River,1999,2,188,721,18A,1,Riffle,KN2M2,First,,Nigronia serricornis,L,8,12-Oct-99,Nigronia serricornis,,,3,4.333333333,Cool,0.042553191
14583,Middle River,2002,3,235,4106,210- 1st 200,1,Riffle,KN2M2,First,,Cheumatopsyche,L,10,23-Oct-02,Cheumatopsyche,,,5,5.666666667,Cool,0.042553191
16295,Latimer Brook,2013,5,235,14521,13-B-075,1,Riffle,KN2M2,First,WAA,Serratella deficiens,L,10,02-Oct-13,Teloganopsis deficiens,Teloganopsis deficiens,14521_10_2_2013_1_First,3,4,Warm,0.042553191
14605,Eightmile River,2005,3,188,7673,05-B-022,1,Riffle,KN2M2,First,,Nigronia serricornis,L,8,01-Nov-05,Nigronia serricornis,,,3,4.333333333,Cool,0.042553191
15370,Saugatuck River,2007,4,188,12055,07-B-084,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,8,01-Oct-07,Maccaffertium modestum group,,,4,5.333333333,Cool,0.042553191
14605,Eightmile River,2005,3,188,7673,05-B-022,1,Riffle,KN2M2,First,,Apatania,L,8,01-Nov-05,Apatania,,,3,1.666666667,Cold,0.042553191
14341,Naugatuck River,2006,4,258,10034,06-B-111-First,1,Riffle,KN2M2,First,,Maccaffertium,L,11,25-Oct-06,Maccaffertium,,,4,5.333333333,Cool,0.042635659
14479,Trout Brook,2012,5,211,6448.6-19,12-B-154,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,L,9,22-Oct-12,Stenelmis,Stenelmis,6448.6-19_10_22_2012_1_First,4,5.666666667,Warm,0.042654028
14181,East Aspetuck River,1993,1,211,7107,111,1,Riffle,KN2M2,First,,Rheotanytarsus exiguus group,L,9,07-Oct-93,Rheotanytarsus exiguus group,,,4,6,Warm,0.042654028
14414,Quinnipiac River,2015,5,211,620.2-097,15-B-086,1,Riffle,KN2M2,First,WAA,Microtendipes pedellus group,L,9,02-Oct-15,Microtendipes pedellus group,Microtendipes pedellus group,620.2-097_10_2_2015_1_First,4,3.666666667,Cool,0.042654028
14479,Trout Brook,2012,5,211,6448.6-19,12-B-154,1,Riffle,KN2M2,First,EcoAnalysts,Rheotanytarsus exiguus group,L,9,22-Oct-12,Rheotanytarsus exiguus group,Rheotanytarsus exiguus group,6448.6-19_10_22_2012_1_First,4,6,Warm,0.042654028
14414,Quinnipiac River,2015,5,211,620.2-097,15-B-086,1,Riffle,KN2M2,First,WAA,Turbellaria,L,9,02-Oct-15,Turbellaria,Platyhelminthes,620.2-097_10_2_2015_1_First,4,6.666666667,Warm,0.042654028
15087,Muddy River,2006,4,211,9870,06-B-041-First,1,Riffle,KN2M2,First,,Stenelmis,L,9,27-Sep-06,Stenelmis,,,4,5.666666667,Warm,0.042654028
17746,Anguilla Brook,2013,5,164,14557,13-B-053,1,Riffle,KN2M2,First,WAA,Polycentropus,L,7,30-Sep-13,Polycentropus,Polycentropus,14557_9_30_2013_1_First,3,3.666666667,Cool,0.042682927
14197,FARMINGTON RIVER,2012,5,281,6448.1-58,12-B-040,1,Riffle,KN2M2,First,EcoAnalysts,Baetis intercalaris,L,12,24-Sep-12,Baetis intercalaris,Baetis intercalaris,6448.1-58_9_24_2012_1_First,4,7.333333333,Warm,0.042704626
14576,Sawmill Brook,2012,5,234,6448.1-10,12-B-009,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,10,17-Sep-12,Oulimnius,Oulimnius,6448.1-10_9_17_2012_1_First,3,5,Cold,0.042735043
14581,Willimantic River,2001,3,234,3369,WL2,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,10,17-Oct-01,Hydropsyche betteni,,,5,5.333333333,Cool,0.042735043
14520,Factory Brook,2016,6,234,16-B-057,16-B-057,1,Riffle,KN2M2,First,WAA,Elmidae,L,10,07-Oct-16,Elmidae,Elmidae,16-B-057_10_7_2016_1_First,4,,,0.042735043
14576,Sawmill Brook,2012,5,234,6448.1-10,12-B-009,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,10,17-Sep-12,Psephenus herricki,Psephenus herricki,6448.1-10_9_17_2012_1_First,3,4.666666667,Warm,0.042735043
14263,Kahn Brook,2012,5,187,6448.3-27,12-B-087,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,8,05-Oct-12,Cheumatopsyche,Cheumatopsyche,6448.3-27_10_5_2012_1_First,5,5.666666667,Cool,0.042780749
14206,French River,2007,4,374,11843,07-B-018,1,Riffle,KN2M2,First,,Simulium,L,16,18-Sep-07,Simulium,,,5,6,Cool,0.042780749
14482,West Branch Naugatuck River,2006,4,187,9959,06-B-068-First,1,Riffle,KN2M2,First,,Glossosoma,L,8,05-Oct-06,Glossosoma,,,4,4.333333333,Cool,0.042780749
