"","STA_SEQ","Station_Name","Sample_Date","SampYr","BCG_Attribute","SensitiveEPT","OTU","x"
"7947",16139,"Brown Brook","10/9/2007",2007,4,0,"Stenelmis",3
"7948",16119,"Day Pond Brook","9/19/2007",2007,4,0,"Stenelmis",4
"7949",14314,"Natchaug River","9/21/2007",2007,4,0,"Stenelmis",70
"7950",15176,"Natchaug River","9/21/2007",2007,4,0,"Stenelmis",29
"7951",14584,"Roaring Brook","9/21/2007",2007,4,0,"Stenelmis",3
"7952",16114,"Rugg Brook","9/21/2007",2007,4,0,"Stenelmis",2
"7953",15312,"Beaver Brook","9/24/2007",2007,4,0,"Stenelmis",2
"7954",16127,"Jakes Brook","9/24/2007",2007,4,0,"Stenelmis",10
"7955",14441,"Salmon River","9/24/2007",2007,4,0,"Stenelmis",16
"7956",15315,"Burnham Brook","9/25/2007",2007,4,0,"Stenelmis",2
"7957",16143,"Little River","9/25/2007",2007,4,0,"Stenelmis",1
"7958",15796,"PENDLETON HILL BROOK","9/25/2007",2007,4,0,"Stenelmis",5
"7959",14720,"Green Fall River","9/15/2008",2008,4,0,"Stenelmis",1
"7960",14442,"Sandy Brook","9/17/2008",2008,4,0,"Stenelmis",1
"7961",14314,"Natchaug River","9/22/2008",2008,4,0,"Stenelmis",16
"7962",15176,"Natchaug River","9/22/2008",2008,4,0,"Stenelmis",21
"7963",14484,"West Branch Salmon Brook","9/22/2008",2008,4,0,"Stenelmis",1
"7964",14441,"Salmon River","9/23/2008",2008,4,0,"Stenelmis",26
"7965",15312,"Beaver Brook","9/24/2008",2008,4,0,"Stenelmis",2
"7966",15020,"Eightmile River","9/24/2008",2008,4,0,"Stenelmis",10
"7967",16139,"Brown Brook","9/25/2008",2008,4,0,"Stenelmis",3
"7968",14247,"Hollenbeck River","9/25/2008",2008,4,0,"Stenelmis",2
"7969",14314,"Natchaug River","10/2/2009",2009,4,0,"Stenelmis",11
"7970",15176,"Natchaug River","10/2/2009",2009,4,0,"Stenelmis",11
"7971",14441,"Salmon River","10/22/2009",2009,4,0,"Stenelmis",3
"7972",14720,"Green Fall River","9/29/2009",2009,4,0,"Stenelmis",1
"7973",15312,"Beaver Brook","9/30/2009",2009,4,0,"Stenelmis",2
"7974",15312,"Beaver Brook","10/4/2010",2010,4,0,"Stenelmis",2
"7975",15020,"Eightmile River","10/4/2010",2010,4,0,"Stenelmis",21
"7976",14441,"Salmon River","10/4/2010",2010,4,0,"Stenelmis",9
"7977",14720,"Green Fall River","9/15/2010",2010,4,0,"Stenelmis",1
"7978",15796,"PENDLETON HILL BROOK","9/15/2010",2010,4,0,"Stenelmis",6
"7979",14314,"Natchaug River","9/16/2010",2010,4,0,"Stenelmis",31
"7980",15176,"Natchaug River","9/16/2010",2010,4,0,"Stenelmis",35
"7981",14442,"Sandy Brook","9/29/2010",2010,4,0,"Stenelmis",1
"7982",15315,"Burnham Brook","10/11/2011",2011,4,0,"Stenelmis",2
"7983",16112,"Hemlock Valley Brook","10/11/2011",2011,4,0,"Stenelmis",1
"7984",15312,"Beaver Brook","10/12/2011",2011,4,0,"Stenelmis",1
"7985",16119,"Day Pond Brook","10/12/2011",2011,4,0,"Stenelmis",1
"7986",14441,"Salmon River","10/12/2011",2011,4,0,"Stenelmis",6
"7987",14221,"Hammonasset River","10/13/2011",2011,4,0,"Stenelmis",1
"7988",15020,"Eightmile River","10/15/2012",2012,4,0,"Stenelmis",11
"7989",15499,"West Branch Salmon Brook","10/16/2012",2012,4,0,"Stenelmis",2
"7990",15315,"Burnham Brook","10/5/2012",2012,4,0,"Stenelmis",1
"7991",16119,"Day Pond Brook","9/18/2012",2012,4,0,"Stenelmis",2
"7992",14441,"Salmon River","9/18/2012",2012,4,0,"Stenelmis",35
"7993",14720,"Green Fall River","9/19/2012",2012,4,0,"Stenelmis",3
"7994",15796,"PENDLETON HILL BROOK","9/19/2012",2012,4,0,"Stenelmis",7
"7995",16112,"Hemlock Valley Brook","9/21/2012",2012,4,0,"Stenelmis",2
"7996",15176,"Natchaug River","9/26/2012",2012,4,0,"Stenelmis",19
"7997",15796,"PENDLETON HILL BROOK","10/1/2013",2013,4,0,"Stenelmis",7
"7998",14470,"Tankerhoosen River","10/3/2013",2013,4,0,"Stenelmis",1
"7999",16139,"Brown Brook","10/8/2013",2013,4,0,"Stenelmis",3
"8000",16127,"Jakes Brook","9/16/2013",2013,4,0,"Stenelmis",2
"8001",15312,"Beaver Brook","9/19/2013",2013,4,0,"Stenelmis",1
"8002",15315,"Burnham Brook","9/19/2013",2013,4,0,"Stenelmis",4
"8003",16119,"Day Pond Brook","9/19/2013",2013,4,0,"Stenelmis",1
"8004",16112,"Hemlock Valley Brook","9/19/2013",2013,4,0,"Stenelmis",3
"8005",14441,"Salmon River","9/19/2013",2013,4,0,"Stenelmis",7
"8006",15020,"Eightmile River","10/2/2014",2014,4,0,"Stenelmis",9
"8007",14314,"Natchaug River","10/6/2014",2014,4,0,"Stenelmis",13
"8008",15176,"Natchaug River","10/6/2014",2014,4,0,"Stenelmis",12
"8009",14720,"Green Fall River","9/16/2014",2014,4,0,"Stenelmis",1
"8010",15796,"PENDLETON HILL BROOK","9/16/2014",2014,4,0,"Stenelmis",2
"8011",16127,"Jakes Brook","9/29/2014",2014,4,0,"Stenelmis",4
"8012",15315,"Burnham Brook","9/30/2014",2014,4,0,"Stenelmis",3
"8013",16119,"Day Pond Brook","9/30/2014",2014,4,0,"Stenelmis",4
"8014",14441,"Salmon River","9/30/2014",2014,4,0,"Stenelmis",12
"8015",15312,"Beaver Brook","10/1/2015",2015,4,0,"Stenelmis",1
"8016",15315,"Burnham Brook","10/1/2015",2015,4,0,"Stenelmis",1
"8017",16112,"Hemlock Valley Brook","10/1/2015",2015,4,0,"Stenelmis",9
"8018",14720,"Green Fall River","10/5/2015",2015,4,0,"Stenelmis",3
"8019",15796,"PENDLETON HILL BROOK","10/5/2015",2015,4,0,"Stenelmis",8
"8020",16119,"Day Pond Brook","9/15/2015",2015,4,0,"Stenelmis",4
"8021",14441,"Salmon River","9/15/2015",2015,4,0,"Stenelmis",31
"8022",15499,"West Branch Salmon Brook","9/15/2015",2015,4,0,"Stenelmis",3
"8023",15176,"Natchaug River","9/16/2015",2015,4,0,"Stenelmis",36
"8024",14842,"Indian Meadow Brook","9/23/2015",2015,4,0,"Stenelmis",1
"8025",16124,"Flat Brook","9/25/2015",2015,4,0,"Stenelmis",2
"8026",15315,"Burnham Brook","10/24/2016",2016,4,0,"Stenelmis",4
"8027",14247,"Hollenbeck River","10/28/2016",2016,4,0,"Stenelmis",2
"8028",16114,"Rugg Brook","10/6/2016",2016,4,0,"Stenelmis",2
"8029",14720,"Green Fall River","9/20/2016",2016,4,0,"Stenelmis",2
"8030",15796,"PENDLETON HILL BROOK","9/20/2016",2016,4,0,"Stenelmis",4
"8031",14470,"Tankerhoosen River","9/20/2016",2016,4,0,"Stenelmis",1
"8032",14441,"Salmon River","9/30/2016",2016,4,0,"Stenelmis",25
"8033",14720,"Green Fall River","10/10/2017",2017,4,0,"Stenelmis",2
"8034",15796,"PENDLETON HILL BROOK","10/10/2017",2017,4,0,"Stenelmis",2
"8035",15020,"Eightmile River","10/16/2017",2017,4,0,"Stenelmis",6
"8036",14314,"Natchaug River","10/16/2017",2017,4,0,"Stenelmis",11
"8037",16119,"Day Pond Brook","10/19/2017",2017,4,0,"Stenelmis",1
"8038",14441,"Salmon River","10/19/2017",2017,4,0,"Stenelmis",10
"8039",14470,"Tankerhoosen River","10/3/2017",2017,4,0,"Stenelmis",1
"8040",14314,"Natchaug River","10/23/1998",1998,3,0,"Stenochironomus",2
"8041",14720,"Green Fall River","10/31/2005",2005,3,0,"Stenochironomus",1
"8042",14221,"Hammonasset River","10/2/2007",2007,3,0,"Stenochironomus",1
"8043",15315,"Burnham Brook","9/25/2007",2007,3,0,"Stenochironomus",1
"8044",15796,"PENDLETON HILL BROOK","9/25/2007",2007,3,0,"Stenochironomus",1
"8045",15176,"Natchaug River","9/22/2008",2008,3,0,"Stenochironomus",1
"8046",14221,"Hammonasset River","10/13/2009",2009,3,0,"Stenochironomus",1
"8047",15020,"Eightmile River","10/4/2010",2010,3,0,"Stenochironomus",1
"8048",14441,"Salmon River","10/4/2010",2010,3,0,"Stenochironomus",1
"8049",15312,"Beaver Brook","10/12/2011",2011,3,0,"Stenochironomus",1
"8050",14720,"Green Fall River","9/19/2012",2012,3,0,"Stenochironomus",2
"8051",15020,"Eightmile River","10/2/2014",2014,3,0,"Stenochironomus",1
"8052",14441,"Salmon River","9/30/2014",2014,3,0,"Stenochironomus",1
"8053",14221,"Hammonasset River","10/25/2016",2016,3,0,"Stenochironomus",1
"8054",14441,"Salmon River","9/18/2012",2012,4,0,"Stictochironomus",1
"8055",14842,"Indian Meadow Brook","10/8/2002",2002,3,0,"Stilocladius",4
"8056",16139,"Brown Brook","10/9/2007",2007,3,0,"Stilocladius",3
"8057",16119,"Day Pond Brook","10/12/2011",2011,3,0,"Stilocladius",1
"8058",16139,"Brown Brook","10/21/2011",2011,3,0,"Stilocladius",1
"8059",14247,"Hollenbeck River","10/21/2011",2011,3,0,"Stilocladius",1
"8060",14484,"West Branch Salmon Brook","11/10/2011",2011,3,0,"Stilocladius",1
"8061",16127,"Jakes Brook","11/8/2011",2011,3,0,"Stilocladius",1
"8062",16139,"Brown Brook","10/11/2012",2012,3,0,"Stilocladius",1
"8063",16127,"Jakes Brook","10/11/2012",2012,3,0,"Stilocladius",1
"8064",15312,"Beaver Brook","10/15/2012",2012,3,0,"Stilocladius",1
"8065",14470,"Tankerhoosen River","10/15/2012",2012,3,0,"Stilocladius",1
"8066",14484,"West Branch Salmon Brook","10/16/2012",2012,3,0,"Stilocladius",1
"8067",16127,"Jakes Brook","9/29/2014",2014,3,0,"Stilocladius",2
"8068",14442,"Sandy Brook","10/12/2016",2016,3,0,"Stilocladius",1
"8069",15312,"Beaver Brook","10/25/2016",2016,3,0,"Stilocladius",1
"8070",14221,"Hammonasset River","10/25/2016",2016,3,0,"Stilocladius",2
"8071",16139,"Brown Brook","10/28/2016",2016,3,0,"Stilocladius",2
"8072",16124,"Flat Brook","10/28/2016",2016,3,0,"Stilocladius",1
"8073",14247,"Hollenbeck River","10/28/2016",2016,3,0,"Stilocladius",5
"8074",14720,"Green Fall River","10/10/2017",2017,3,0,"Stilocladius",1
"8075",16119,"Day Pond Brook","10/19/2017",2017,3,0,"Stilocladius",3
"8076",14584,"Roaring Brook","10/3/2017",2017,3,0,"Stilocladius",1
"8077",14441,"Salmon River","10/31/2005",2005,0,0,"Stylodrilus",2
"8078",14442,"Sandy Brook","10/18/1995",1995,3,0,"Stylogomphus",3
"8079",14441,"Salmon River","10/26/1995",1995,3,0,"Stylogomphus",1
"8080",14470,"Tankerhoosen River","10/26/1995",1995,3,0,"Stylogomphus",1
"8081",14441,"Salmon River","11/18/1996",1996,3,0,"Stylogomphus",2
"8082",14221,"Hammonasset River","10/21/1997",1997,3,0,"Stylogomphus",4
"8083",14442,"Sandy Brook","10/21/1998",1998,3,0,"Stylogomphus",1
"8084",14441,"Salmon River","11/8/1999",1999,3,0,"Stylogomphus",1
"8085",14442,"Sandy Brook","11/9/1999",1999,3,0,"Stylogomphus",1
"8086",14584,"Roaring Brook","10/23/2002",2002,3,0,"Stylogomphus",1
"8087",14720,"Green Fall River","10/24/2002",2002,3,0,"Stylogomphus",1
"8088",14584,"Roaring Brook","10/2/2003",2003,3,0,"Stylogomphus",1
"8089",14720,"Green Fall River","10/31/2005",2005,3,0,"Stylogomphus",1
"8090",15020,"Eightmile River","9/24/2008",2008,3,0,"Stylogomphus",1
"8091",14221,"Hammonasset River","10/13/2009",2009,3,0,"Stylogomphus",1
"8092",14720,"Green Fall River","9/15/2010",2010,3,0,"Stylogomphus",1
"8093",15315,"Burnham Brook","10/5/2012",2012,3,0,"Stylogomphus",1
"8094",16119,"Day Pond Brook","9/18/2012",2012,3,0,"Stylogomphus",1
"8095",14842,"Indian Meadow Brook","10/8/2002",2002,4,0,"Sublettea",1
"8096",14441,"Salmon River","10/25/2004",2004,4,0,"Sublettea",1
"8097",14221,"Hammonasset River","11/2/2004",2004,4,0,"Sublettea",3
"8098",14720,"Green Fall River","9/18/2006",2006,4,0,"Sublettea",1
"8099",14442,"Sandy Brook","9/21/2006",2006,4,0,"Sublettea",1
"8100",14221,"Hammonasset River","10/2/2007",2007,4,0,"Sublettea",1
"8101",16119,"Day Pond Brook","9/19/2007",2007,4,0,"Sublettea",2
"8102",14720,"Green Fall River","9/21/2007",2007,4,0,"Sublettea",1
"8103",14441,"Salmon River","9/23/2008",2008,4,0,"Sublettea",1
"8104",16139,"Brown Brook","10/13/2009",2009,4,0,"Sublettea",2
"8105",14441,"Salmon River","10/4/2010",2010,4,0,"Sublettea",2
"8106",14720,"Green Fall River","9/15/2010",2010,4,0,"Sublettea",2
"8107",16112,"Hemlock Valley Brook","9/15/2010",2010,4,0,"Sublettea",1
"8108",14314,"Natchaug River","9/16/2010",2010,4,0,"Sublettea",1
"8109",14470,"Tankerhoosen River","9/23/2010",2010,4,0,"Sublettea",1
"8110",15315,"Burnham Brook","10/11/2011",2011,4,0,"Sublettea",1
"8111",15312,"Beaver Brook","10/12/2011",2011,4,0,"Sublettea",1
"8112",16119,"Day Pond Brook","10/12/2011",2011,4,0,"Sublettea",1
"8113",16124,"Flat Brook","10/21/2011",2011,4,0,"Sublettea",1
"8114",16114,"Rugg Brook","11/10/2011",2011,4,0,"Sublettea",16
"8115",14484,"West Branch Salmon Brook","11/10/2011",2011,4,0,"Sublettea",4
"8116",16127,"Jakes Brook","11/8/2011",2011,4,0,"Sublettea",2
"8117",14842,"Indian Meadow Brook","10/10/2012",2012,4,0,"Sublettea",2
"8118",16124,"Flat Brook","10/11/2012",2012,4,0,"Sublettea",1
"8119",16127,"Jakes Brook","10/11/2012",2012,4,0,"Sublettea",2
"8120",15312,"Beaver Brook","10/15/2012",2012,4,0,"Sublettea",1
"8121",15020,"Eightmile River","10/15/2012",2012,4,0,"Sublettea",1
"8122",14470,"Tankerhoosen River","10/15/2012",2012,4,0,"Sublettea",1
"8123",14484,"West Branch Salmon Brook","10/16/2012",2012,4,0,"Sublettea",2
"8124",15499,"West Branch Salmon Brook","10/16/2012",2012,4,0,"Sublettea",1
"8125",14442,"Sandy Brook","10/3/2012",2012,4,0,"Sublettea",1
"8126",15315,"Burnham Brook","10/5/2012",2012,4,0,"Sublettea",5
"8127",16119,"Day Pond Brook","9/18/2012",2012,4,0,"Sublettea",2
"8128",14441,"Salmon River","9/18/2012",2012,4,0,"Sublettea",1
"8129",14720,"Green Fall River","9/19/2012",2012,4,0,"Sublettea",3
"8130",15312,"Beaver Brook","9/19/2013",2013,4,0,"Sublettea",1
"8131",15312,"Beaver Brook","10/2/2014",2014,4,0,"Sublettea",4
"8132",14842,"Indian Meadow Brook","9/24/2014",2014,4,0,"Sublettea",1
"8133",15312,"Beaver Brook","10/1/2015",2015,4,0,"Sublettea",1
"8134",15315,"Burnham Brook","10/1/2015",2015,4,0,"Sublettea",2
"8135",14442,"Sandy Brook","9/14/2015",2015,4,0,"Sublettea",1
"8136",15240,"Hubbard Brook","9/23/2015",2015,4,0,"Sublettea",1
"8137",14842,"Indian Meadow Brook","9/23/2015",2015,4,0,"Sublettea",1
"8138",15240,"Hubbard Brook","10/12/2016",2016,4,0,"Sublettea",1
"8139",14442,"Sandy Brook","10/12/2016",2016,4,0,"Sublettea",1
"8140",15315,"Burnham Brook","10/24/2016",2016,4,0,"Sublettea",6
"8141",14247,"Hollenbeck River","10/28/2016",2016,4,0,"Sublettea",1
"8142",15796,"PENDLETON HILL BROOK","9/20/2016",2016,4,0,"Sublettea",17
"8143",16127,"Jakes Brook","9/29/2016",2016,4,0,"Sublettea",2
"8144",14720,"Green Fall River","10/10/2017",2017,4,0,"Sublettea",1
"8145",15796,"PENDLETON HILL BROOK","10/10/2017",2017,4,0,"Sublettea",2
"8146",16139,"Brown Brook","10/16/2017",2017,4,0,"Sublettea",3
"8147",15020,"Eightmile River","10/16/2017",2017,4,0,"Sublettea",4
"8148",16124,"Flat Brook","10/16/2017",2017,4,0,"Sublettea",7
"8149",15499,"West Branch Salmon Brook","10/17/2017",2017,4,0,"Sublettea",1
"8150",16127,"Jakes Brook","10/18/2017",2017,4,0,"Sublettea",2
"8151",16119,"Day Pond Brook","10/19/2017",2017,4,0,"Sublettea",2
"8152",14484,"West Branch Salmon Brook","10/19/1998",1998,3,1,"Suwallia",1
"8153",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Sweltsa",3
"8154",14314,"Natchaug River","9/21/2007",2007,3,1,"Sweltsa",1
"8155",16127,"Jakes Brook","9/24/2007",2007,3,1,"Sweltsa",4
"8156",15315,"Burnham Brook","9/25/2007",2007,3,1,"Sweltsa",3
"8157",16143,"Little River","9/25/2007",2007,3,1,"Sweltsa",1
"8158",16143,"Little River","10/2/2008",2008,3,1,"Sweltsa",17
"8159",14470,"Tankerhoosen River","10/6/2008",2008,3,1,"Sweltsa",2
"8160",14720,"Green Fall River","9/15/2008",2008,3,1,"Sweltsa",1
"8161",14842,"Indian Meadow Brook","9/17/2008",2008,3,1,"Sweltsa",6
"8162",16139,"Brown Brook","9/25/2008",2008,3,1,"Sweltsa",6
"8163",16139,"Brown Brook","10/13/2009",2009,3,1,"Sweltsa",1
"8164",14314,"Natchaug River","10/2/2009",2009,3,1,"Sweltsa",1
"8165",14584,"Roaring Brook","10/21/2009",2009,3,1,"Sweltsa",1
"8166",16143,"Little River","10/5/2009",2009,3,1,"Sweltsa",2
"8167",16139,"Brown Brook","10/12/2010",2010,3,1,"Sweltsa",4
"8168",16143,"Little River","10/7/2010",2010,3,1,"Sweltsa",3
"8169",16112,"Hemlock Valley Brook","9/15/2010",2010,3,1,"Sweltsa",6
"8170",15796,"PENDLETON HILL BROOK","9/15/2010",2010,3,1,"Sweltsa",1
"8171",14484,"West Branch Salmon Brook","9/24/2010",2010,3,1,"Sweltsa",2
"8172",14442,"Sandy Brook","9/29/2010",2010,3,1,"Sweltsa",1
"8173",15315,"Burnham Brook","10/11/2011",2011,3,1,"Sweltsa",1
"8174",16112,"Hemlock Valley Brook","10/11/2011",2011,3,1,"Sweltsa",4
"8175",15796,"PENDLETON HILL BROOK","10/11/2011",2011,3,1,"Sweltsa",2
"8176",16119,"Day Pond Brook","10/12/2011",2011,3,1,"Sweltsa",1
"8177",16143,"Little River","10/18/2011",2011,3,1,"Sweltsa",1
"8178",16139,"Brown Brook","10/21/2011",2011,3,1,"Sweltsa",3
"8179",16124,"Flat Brook","10/21/2011",2011,3,1,"Sweltsa",2
"8180",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Sweltsa",4
"8181",16114,"Rugg Brook","11/10/2011",2011,3,1,"Sweltsa",1
"8182",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Sweltsa",1
"8183",16127,"Jakes Brook","11/8/2011",2011,3,1,"Sweltsa",9
"8184",14842,"Indian Meadow Brook","10/10/2012",2012,3,1,"Sweltsa",3
"8185",16114,"Rugg Brook","10/10/2012",2012,3,1,"Sweltsa",3
"8186",16139,"Brown Brook","10/11/2012",2012,3,1,"Sweltsa",2
"8187",16127,"Jakes Brook","10/11/2012",2012,3,1,"Sweltsa",5
"8188",15020,"Eightmile River","10/15/2012",2012,3,1,"Sweltsa",1
"8189",16112,"Hemlock Valley Brook","9/21/2012",2012,3,1,"Sweltsa",3
"8190",15240,"Hubbard Brook","10/15/2013",2013,3,1,"Sweltsa",13
"8191",15499,"West Branch Salmon Brook","10/15/2013",2013,3,1,"Sweltsa",4
"8192",16143,"Little River","10/17/2013",2013,3,1,"Sweltsa",5
"8193",16139,"Brown Brook","10/8/2013",2013,3,1,"Sweltsa",1
"8194",16124,"Flat Brook","10/8/2013",2013,3,1,"Sweltsa",1
"8195",16114,"Rugg Brook","10/8/2013",2013,3,1,"Sweltsa",3
"8196",16127,"Jakes Brook","9/16/2013",2013,3,1,"Sweltsa",6
"8197",16119,"Day Pond Brook","9/19/2013",2013,3,1,"Sweltsa",1
"8198",16112,"Hemlock Valley Brook","9/19/2013",2013,3,1,"Sweltsa",2
"8199",15240,"Hubbard Brook","10/21/2014",2014,3,1,"Sweltsa",8
"8200",15796,"PENDLETON HILL BROOK","9/16/2014",2014,3,1,"Sweltsa",1
"8201",14842,"Indian Meadow Brook","9/24/2014",2014,3,1,"Sweltsa",1
"8202",16127,"Jakes Brook","9/29/2014",2014,3,1,"Sweltsa",2
"8203",16143,"Little River","9/29/2014",2014,3,1,"Sweltsa",2
"8204",15315,"Burnham Brook","9/30/2014",2014,3,1,"Sweltsa",2
"8205",16119,"Day Pond Brook","9/30/2014",2014,3,1,"Sweltsa",1
"8206",14720,"Green Fall River","10/5/2015",2015,3,1,"Sweltsa",1
"8207",14442,"Sandy Brook","9/14/2015",2015,3,1,"Sweltsa",1
"8208",15499,"West Branch Salmon Brook","9/15/2015",2015,3,1,"Sweltsa",4
"8209",15240,"Hubbard Brook","9/23/2015",2015,3,1,"Sweltsa",14
"8210",14842,"Indian Meadow Brook","9/23/2015",2015,3,1,"Sweltsa",14
"8211",16127,"Jakes Brook","9/23/2015",2015,3,1,"Sweltsa",5
"8212",16114,"Rugg Brook","9/23/2015",2015,3,1,"Sweltsa",5
"8213",15240,"Hubbard Brook","10/12/2016",2016,3,1,"Sweltsa",2
"8214",15499,"West Branch Salmon Brook","10/12/2016",2016,3,1,"Sweltsa",1
"8215",15315,"Burnham Brook","10/24/2016",2016,3,1,"Sweltsa",2
"8216",16124,"Flat Brook","10/28/2016",2016,3,1,"Sweltsa",1
"8217",16119,"Day Pond Brook","9/30/2016",2016,3,1,"Sweltsa",3
"8218",16139,"Brown Brook","10/16/2017",2017,3,1,"Sweltsa",1
"8219",14484,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Sweltsa",2
"8220",15499,"West Branch Salmon Brook","10/17/2017",2017,3,1,"Sweltsa",2
"8221",16127,"Jakes Brook","10/18/2017",2017,3,1,"Sweltsa",4
"8222",16119,"Day Pond Brook","10/19/2017",2017,3,1,"Sweltsa",2
"8223",14584,"Roaring Brook","10/3/2017",2017,3,1,"Sweltsa",2
"8224",15240,"Hubbard Brook","10/6/2017",2017,3,1,"Sweltsa",3
"8225",14442,"Sandy Brook","10/6/2017",2017,3,1,"Sweltsa",1
"8226",14441,"Salmon River","9/18/2012",2012,0,0,"Symbiocladius",1
"8227",14470,"Tankerhoosen River","10/6/2008",2008,0,0,"Sympotthastia",5
"8228",14842,"Indian Meadow Brook","9/17/2008",2008,0,0,"Sympotthastia",1
"8229",14484,"West Branch Salmon Brook","9/22/2008",2008,0,0,"Sympotthastia",1
"8230",14484,"West Branch Salmon Brook","11/10/2011",2011,0,0,"Sympotthastia",1
"8231",16139,"Brown Brook","10/11/2012",2012,0,0,"Sympotthastia",2
"8232",14584,"Roaring Brook","10/12/2012",2012,0,0,"Sympotthastia",8
"8233",14484,"West Branch Salmon Brook","10/16/2012",2012,0,0,"Sympotthastia",2
"8234",16143,"Little River","10/17/2013",2013,0,0,"Sympotthastia",1
"8235",16124,"Flat Brook","10/8/2013",2013,0,0,"Sympotthastia",2
"8236",14247,"Hollenbeck River","10/8/2013",2013,0,0,"Sympotthastia",1
"8237",14247,"Hollenbeck River","10/28/2016",2016,0,0,"Sympotthastia",1
"8238",16127,"Jakes Brook","9/29/2016",2016,0,0,"Sympotthastia",3
"8239",15240,"Hubbard Brook","10/6/2017",2017,0,0,"Sympotthastia",1
"8240",14221,"Hammonasset River","10/2/2007",2007,5.5,0,"Synorthocladius",1
"8241",15176,"Natchaug River","9/22/2008",2008,5.5,0,"Synorthocladius",1
"8242",14842,"Indian Meadow Brook","10/10/2012",2012,5.5,0,"Synorthocladius",1
"8243",14484,"West Branch Salmon Brook","10/16/2012",2012,5.5,0,"Synorthocladius",1
"8244",15312,"Beaver Brook","9/19/2013",2013,5.5,0,"Synorthocladius",1
"8245",14314,"Natchaug River","10/26/1999",1999,4,0,"Tabanidae",1
"8246",15312,"Beaver Brook","10/4/2010",2010,4,0,"Tabanidae",1
"8247",14314,"Natchaug River","10/22/1991",1991,3,1,"Taenionema",1
"8248",14314,"Natchaug River","10/26/1999",1999,3,1,"Taeniopterygidae",1
"8249",16139,"Brown Brook","10/21/2011",2011,3,1,"Taeniopterygidae",6
"8250",16124,"Flat Brook","10/21/2011",2011,3,1,"Taeniopterygidae",3
"8251",14247,"Hollenbeck River","10/21/2011",2011,3,1,"Taeniopterygidae",17
"8252",15240,"Hubbard Brook","11/10/2011",2011,3,1,"Taeniopterygidae",16
"8253",16114,"Rugg Brook","11/10/2011",2011,3,1,"Taeniopterygidae",13
"8254",14442,"Sandy Brook","11/10/2011",2011,3,1,"Taeniopterygidae",35
"8255",14484,"West Branch Salmon Brook","11/10/2011",2011,3,1,"Taeniopterygidae",5
"8256",14584,"Roaring Brook","10/12/2012",2012,3,1,"Taeniopterygidae",1
"8257",15499,"West Branch Salmon Brook","10/15/2013",2013,3,1,"Taeniopterygidae",3
"8258",16139,"Brown Brook","10/16/2017",2017,3,1,"Taeniopterygidae",2
"8259",14314,"Natchaug River","11/7/1989",1989,3,1,"Taeniopteryx",8
"8260",14314,"Natchaug River","10/22/1991",1991,3,1,"Taeniopteryx",13
"8261",14442,"Sandy Brook","11/4/1993",1993,3,1,"Taeniopteryx",5
"8262",14314,"Natchaug River","10/11/1994",1994,3,1,"Taeniopteryx",2
"8263",14470,"Tankerhoosen River","10/11/1994",1994,3,1,"Taeniopteryx",1
"8264",14442,"Sandy Brook","10/24/1994",1994,3,1,"Taeniopteryx",1
"8265",14314,"Natchaug River","10/12/1995",1995,3,1,"Taeniopteryx",1
"8266",14442,"Sandy Brook","10/18/1995",1995,3,1,"Taeniopteryx",1
"8267",14441,"Salmon River","10/26/1995",1995,3,1,"Taeniopteryx",5
"8268",14470,"Tankerhoosen River","10/26/1995",1995,3,1,"Taeniopteryx",6
"8269",14441,"Salmon River","11/18/1996",1996,3,1,"Taeniopteryx",10
"8270",14442,"Sandy Brook","11/20/1996",1996,3,1,"Taeniopteryx",10
"8271",14247,"Hollenbeck River","11/6/1996",1996,3,1,"Taeniopteryx",7
"8272",14314,"Natchaug River","10/10/1997",1997,3,1,"Taeniopteryx",1
"8273",14441,"Salmon River","10/10/1997",1997,3,1,"Taeniopteryx",2
"8274",14484,"West Branch Salmon Brook","10/19/1998",1998,3,1,"Taeniopteryx",1
"8275",14442,"Sandy Brook","10/21/1998",1998,3,1,"Taeniopteryx",1
"8276",14314,"Natchaug River","10/23/1998",1998,3,1,"Taeniopteryx",7
"8277",14441,"Salmon River","10/27/1998",1998,3,1,"Taeniopteryx",3
"8278",14314,"Natchaug River","10/26/1999",1999,3,1,"Taeniopteryx",77
"8279",14441,"Salmon River","11/8/1999",1999,3,1,"Taeniopteryx",2
"8280",14442,"Sandy Brook","11/9/1999",1999,3,1,"Taeniopteryx",3
"8281",14720,"Green Fall River","10/25/2000",2000,3,1,"Taeniopteryx",2
"8282",14314,"Natchaug River","10/18/2002",2002,3,1,"Taeniopteryx",8
"8283",14584,"Roaring Brook","10/23/2002",2002,3,1,"Taeniopteryx",4
"8284",14720,"Green Fall River","10/24/2002",2002,3,1,"Taeniopteryx",7
"8285",14842,"Indian Meadow Brook","10/8/2002",2002,3,1,"Taeniopteryx",18
"8286",14442,"Sandy Brook","11/12/2003",2003,3,1,"Taeniopteryx",10
"8287",14470,"Tankerhoosen River","11/13/2003",2003,3,1,"Taeniopteryx",19
"8288",14441,"Salmon River","10/25/2004",2004,3,1,"Taeniopteryx",2
