DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG,SensitiveEPT,BCG_Attribute,Tol,TolSource,common_name,Notes,AddedBy,AddedDate,UpdatedSynonym,CTTempOptimaAvg,RegionalTempOptimaAvg,RegionalTempOptimaClass
657,Dero,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Dero,,,C-G,0,,10,Rapid Bioassessment Protocols 1989,,,G.Hoffman,16-Jun-05,,,8.666666667,Warm
656,Naididae,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Na,,,C-G,0,4,8,CT DEP new,,,G.Hoffman,01-Dec-02,,,,
1000,Naidinae,Lophozoa,Annelida,Clitellata,Na,Na,Oligochaeta,Oligochaeta,Na,Na,Tubificida,Na,Na,Na,Naididae,Naidinae,Na,Na,Na,Na,,C-G,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
1047,Tubificinae,Lophozoa,Annelida,Clitellata,Na,Na,Oligochaeta,Oligochaeta,Na,Na,Tubificida,Na,Na,Na,Naididae,Tubificinae,Na,Na,Na,Na,,C-G,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
721,Nais communis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,communis,,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,from prob mon split sample ARC,M.Beauchene,08-Apr-05,,,6.333333333,Cool
717,Nais,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,,,C-G,0,4,8,CT DEP new,,,M.Beauchene,13-Dec-04,,,,
720,Nais bretscheri,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,bretscheri,,C-G,0,4,6,Rapid Bioassessment Protocols 1989,,,G.Hoffman,03-Dec-03,,,7,Warm
718,Nais barbata,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,barbata,,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,03-Dec-03,,,,
719,Nais behningi,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,behningi,,C-G,0,4,6,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,7,Warm
722,Nais pardalis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,pardalis,,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,18-May-05,,,8.333333333,Warm
723,Nais variabilis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,variabilis,,C-G,0,4,10,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,7.333333333,Warm
724,Ophidonais serpentina,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Ophidonais,serpentina,,C-G,0,,6,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,5,Cool
258,Piguetiella blanci,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Piguetiella,blanci,Nais blanci,C-G,0,,8,CT DEP new,,,G.Hoffman,31-Jul-12,1,,,
265,Pristina jenkinae,,,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Pristina,jenkinae,Pristinella,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,22-Aug-11,1,,,
725,Pristina osborni,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Pristina,osborni,,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,18-May-05,,,,
264,Pristina,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Pristina,,,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,31-Jul-12,,,,
726,Pristinella osborni,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Pristinella,osborni,,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,8.333333333,Warm
273,Ripistes parasita,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Ripistes,parasita,,C-G,0,,8,,,,,01-Jul-09,,,,
277,Slavina appendiculata,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Slavina,appendiculata,,C-G,0,,8,,,Slavina appendiculata,G.Hoffman,08-Sep-08,,,6,Cool
280,Specaria josinae,,arthropoda,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Specaria,josinae,Nais josinae,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,,26-Aug-13,1,,,
1053,Spirosperma ferox,Na,Annelida,Na,Na,Na,Clitellata,Na,Na,Na,Haplotaxida,Na,Na,Na,Naididae,Na,Na,Na,Spirosperma,ferox,,C-G,0,,,,,Added by WAA 2015,M.Becker,16-Nov-16,,,,
727,Stylaria lacustris,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Stylaria,lacustris,,C-G,0,,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,03-Dec-03,,,9.333333333,Warm
728,Vejdovskyella,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Vejdovskyella,,,C-G,0,,4,NY DEC Species List 1989,,,G.Hoffman,03-Dec-03,,,,
257,Pelocoris,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Naucoridae,,,,Pelocoris,,,PRD,0,,-99,CT DEP new,,,,29-Aug-13,,,,
933,Amphinemura wui,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Amphinemura,wui,Nemoura wui,SHR,1,,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,07-Jan-03,1,,2,Cold
319,Amphinemura,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Amphinemura,,Nemoura,SHR,1,,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,2,Cold
320,Amphinemura delosa,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Amphinemura,delosa,Nemoura delosa,SHR,1,,3,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,2,Cold
321,Amphinemura nigritta,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Amphinemura,nigritta,Nemoura nigritta,SHR,1,,3,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,2,Cold
318,Nemouridae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Na,,,SHR,1,3,2,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,2,Cold
322,Nemoura,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Nemoura,,,SHR,1,,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2,Cold
441,Ostrocerca,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Ostrocerca,,,SHR,1,,2,,,,G.Hoffman,31-Aug-05,,,2,Cold
107,Ostrocerca albidipennis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Ostrocerca,albidipennis,,SHR,1,,2,,,,G.Hoffman,31-Aug-05,,,2,Cold
255,Paranemoura perfecta,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Paranemoura,perfecta,Nemoura,SHR,1,,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,09-Jun-09,1,,2,Cold
323,Prostoia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Prostoia,,,SHR,1,3,2,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,2,Cold
143,Shipsa rotunda,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Shipsa,rotunda,,SHR,1,3,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2,Cold
481,Soyedina,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Soyedina,,,SHR,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2,Cold
147,Soyedina vallicularia/washingtoni,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Soyedina,,,SHR,1,3,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2,Cold
1023,Ranatra nigra,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Nepoidea,Nepidae,Ranatrinae,Na,Na,Ranatra,nigra,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
871,Ranatra,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Nepidae,,,,Ranatra,,,PRD,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,,
744,Noctuidae,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Noctuidae,,,,Na,,,SHR,0,,5,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,,
1007,Notonecta irrorata,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Notonectidae,Notonectinae,Notonectini,Na,Notonecta,irrorata,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
872,Notonecta,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Notonectidae,,,,Notonecta,,,PRD,0,,-99,CTDEP,,added by LOTIC ID 2004,,17-Nov-05,,,,
1006,Notonecta insulata,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Paraneoptera,Hemiptera,Heteroptera,Nepomorpha,Notonectoidea,Notonectidae,Notonectinae,Notonectini,Na,Notonecta,insulata,,PRD,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,,
822,Odontoceridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Odontoceridae,,,,Na,,,SCR,1,2,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
1155,Psilotreta labida,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Leptoceroidea,Odontoceridae,Odontocerinae,Na,Na,Psilotreta,Labida,,SCR,1,2,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,2,4.666666667,Cool
1020,Psilotreta frontalis,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Leptoceroidea,Odontoceridae,Odontocerinae,Na,Na,Psilotreta,frontalis,,SCR,1,2,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,2,4.666666667,Cool
823,Psilotreta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,,SCR,1,2,0,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,2,4.666666667,Cool
324,Peltoperlidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Peltoperlidae,,,,Na,,,SHR,1,,0,Hilsenhoff 1987,,,M.Beauchene,09-May-05,,,,
112,Peltoperla arcuata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Peltoperlidae,,,,Peltoperla,arcuata,,SHR,1,,0,CT DEP new,,,G.Hoffman,05-Mar-08,,,1.333333333,Cold
325,Tallaperla,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,,Peltoperla,SHR,1,2,0,CT DEP new,,,G.Hoffman,03-Dec-03,1,2.666666667,4.333333333,Cool
153,Tallaperla maria,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Peltoperlidae,,,,Tallaperla,maria,Peltoperla maria,SHR,1,2,0,CT DEP new,,,G.Hoffman,01-Dec-02,1,2.666666667,4.333333333,Cool
342,Acroneuria lycorias,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Acroneuria,lycorias,,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4,4.666666667,Cool
341,Acroneuria carolinensis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Acroneuria,carolinensis,,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4,4.666666667,Cool
339,Acroneuria,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Acroneuria,,,PRD,1,3,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4,4.666666667,Cool
340,Acroneuria abnormis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Acroneuria,abnormis,,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4,4.666666667,Cool
173,Agnetina,,,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Agnetina,,Phasganophora,PRD,1,3,2,Hilsenhoff 1987,,,G.Hoffman,26-Aug-13,1,,4.333333333,Cool
343,Agnetina capitata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Agnetina,capitata,Phasganophora capitata,PRD,1,3,2,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,4.333333333,Cool
344,Attaneuria ruralis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Attaneuria,ruralis,,PRD,1,3,1,,,,G.Hoffman,31-Aug-05,,,7.333333333,Warm
354,Eccoptura xanthenes,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Eccoptura,xanthenes,Acroneuria xanthenes,PRD,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,,
338,Perlidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Na,,,PRD,1,,1,Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,,
228,Hansonoperla,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Na,,,PRD,1,2,1,Hilsenhoff 1988,,new from EcoAnalysts 2009,G.Hoffman,05-Aug-10,,,,
355,Neoperla,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Neoperla,,,PRD,1,2,1,,,,G.Hoffman,31-Aug-05,,,6.666666667,Warm
356,Neoperla clymene,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Neoperla,clymene,,PRD,1,2,1,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,,,6.666666667,Warm
358,Paragnetina immarginata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Paragnetina,immarginata,,PRD,1,3,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.333333333,5,Cool
357,Paragnetina,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Paragnetina,,,PRD,1,3,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
359,Paragnetina media,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Paragnetina,media,,PRD,1,3,1,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,4.666666667,6.333333333,Cool
334,Perlesta placida,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Perlesta,placida,,PRD,1,3,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,8,Warm
335,Perlinella drymo,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlidae,,,,Perlinella,drymo,,PRD,1,,1,Inferred from Hilsenhoff 1987,,,G.Hoffman,26-Feb-08,,,,
197,Clioperla clio,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Clioperla,clio,Isoperla clio,PRD,1,3,1,Hilsenhoff 1987,,added from EcoAnalysts 2009,G.Hoffman,05-Aug-10,1,,,
26,Cultus decisus,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Cultus,decisus,,PRD,1,,2,,,,G.Hoffman,31-Aug-05,,,,
51,Helopicus subvarians,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Helopicus,subvarians,Isogenus subvarians,PRD,1,,2,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,1,,,
58,Isogenoides hansoni,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isogenoides,hansoni,Isogenus,PRD,1,2,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,3.333333333,Cold
59,Isogenoides olivaceus,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isogenoides,olivaceus,Isogenus,PRD,1,2,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,3.333333333,Cold
361,Isogenoides,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isogenoides,,Isogenus,PRD,1,2,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,1,,3.333333333,Cold
362,Isoperla,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,,,PRD,1,3,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.333333333,Cold
363,Isoperla bilineata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,bilineata,,PRD,1,3,4,,,,G.Hoffman,31-Aug-07,,,2.333333333,Cold
61,Isoperla gibbsae/transmarina,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,gibbsae,,PRD,1,3,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.333333333,Cold
62,Isoperla gibbsae/transmarina/richardsoni,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,gibbsae,,PRD,1,3,2,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.333333333,Cold
63,Isoperla namata,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,namata,,PRD,1,3,2,,,,G.Hoffman,31-Aug-05,,,2.333333333,Cold
907,Isoperla marlynia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,marlynia,,PRD,1,3,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.333333333,Cold
908,Isoperla similis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,similis,,PRD,1,3,2,,,,G.Hoffman,31-Aug-05,,,2.333333333,Cold
60,Isoperla dicala,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,dicala,,PRD,1,3,2,,,,G.Hoffman,31-Aug-05,,,2.333333333,Cold
935,Malirekus hastatus,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Malirekus,hastatus,,PRD,1,,2,,,,G.Hoffman,31-Aug-05,,,2.666666667,Cold
360,Perlodidae,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Na,,,PRD,1,2,2,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,,
934,Perlodini,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,Perlodinae,Perlodini,,Na,,,PRD,1,,2,,,,G.Hoffman,31-Aug-05,,,,
128,Remenus bilobatus,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Remenus,bilobatus,Isogenus bilobatus,PRD,1,,2,Inferred from Hilsenhoff 1988,,,G.Hoffman,01-Dec-02,1,,,
825,Chimarra,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,,C-F,1,4,4,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,,
826,Chimarra aterrima,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,aterrima,,C-F,1,4,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,5.333333333,Cool
827,Chimarra obscura,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,obscura,,C-F,1,4,4,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,5.333333333,8.333333333,Warm
828,Chimarra socia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,socia,,C-F,1,4,0,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3,7.666666667,Warm
829,Dolophilodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,,C-F,1,3,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,3.666666667,3.666666667,Cool
972,Dolophilodes distinctus,Ecdysozoa,Arthropoda,Hexapoda,Na,Na,Insecta,Pterygota,Neoptera,Holometabola,Trichoptera,Na,Na,Philopotamoidea,Philopotamidae,Philopotaminae,Na,Na,Dolophilodes,distincta,Dolophilodes distincta,C-F,1,3,,,,Added by Rhithron 2014.  Changed to Dolophilodes distincta by Rhithron 2017.,C.Bellucci,03-Nov-15,1,3.666666667,3.666666667,Cool
824,Philopotamidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Na,,,C-F,1,,3,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,,
830,Wormaldia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Wormaldia,,,C-F,1,,0,Inferred from Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,2.333333333,Cold
832,Agrypnia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Agrypnia,,,SHR,1,,7,Hilsenhoff 1987,,,G.Hoffman,31-Aug-05,,,,
50,Hagenella canadensis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Hagenella,canadensis,,SHR,1,,0,CT DEP new,,,G.Hoffman,01-Dec-02,,,,
831,Phryganeidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Na,,,SHR,1,,4,Hilsenhoff 1988,,,G.Hoffman,03-Dec-03,,,,
912,Oligostomis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Oligostomis,,,SHR,1,,2,Hilsenhoff 1987,,,G.Hoffman,03-Dec-03,,,4.666666667,Cool
833,Ptilostomis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Ptilostomis,,,SHR,1,4,5,Hilsenhoff 1987,,,G.Hoffman,01-Dec-02,,,4.333333333,Cool
709,Physidae,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Na,,,C-G,0,,8,CT DEP new,,,M.Beauchene,13-Dec-04,,,,
116,Physa integra/heterostropha group,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physa,,Physella,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,1,6,4.333333333,Cool
710,Physa,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physa,,,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,6,4.333333333,Cool
115,Physa heterostropha,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physa,heterostropha,Physella,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,1,6,4.333333333,Cool
923,Physa gyrina,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physa,gyrina,Physella,C-G,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,1,6,4.333333333,Cool
1152,Physella acuta,Lophozoa,Mollusca,Na,Na,Na,Gastropoda,Na,Na,Na,Basommatophora,Na,Na,Na,Physidae,Na,Na,Na,Physella,Acuta,,SCR,,,,,,Added by Rhithron 2016,C.Bellucci,27-Dec-17,,,8.333333333,Warm
1014,Physella,Lophozoa,Mollusca,Na,Na,Na,Gastropoda,Na,Na,Na,Basommatophora,Na,Na,Na,Physidae,Na,Na,Na,Physella,Na,,SCR,0,,,,,Added by Rhithron 2014,C.Bellucci,03-Nov-15,,,8.333333333,Warm
649,Musculium ,,Mollusca,,,,Bivalvia,,,,Veneroida,,,Corbiculoidea,Pisidiidae,,,,Musculium,,,C-F,0,,5,,,add by EcoAnalyst order # 987,G.Hoffman,31-Aug-07,,,9,Warm
259,Pisidiidae,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Pisidiidae,,,,Na,,Sphaeriidae,C-F,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,03-Nov-08,1,,,
650,Pisidium,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Pisidiidae,,,,Pisidium,,,C-F,0,4,8,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,4.666666667,Cool
699,Sphaerium,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Pisidiidae,,,,Sphaerium,,,C-F,0,4,8,Rapid Bioassessment Protocols 1989,,,M.Beauchene,13-Dec-04,,,8.666666667,Warm
282,Sphaerium simile,,Mollusca,,,,Bivalvia,,,,Veneroida,,,,Pisidiidae,,,,Sphaerium,simile,,C-F,0,4,8,,,Sphaerium simile,G.Hoffman,08-Sep-08,,,8.666666667,Warm
862,Planariidae,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Planariidae,,,,Na,,,PRD,0,4,4,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,6.666666667,8,Warm
713,Gyraulus parvus,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Gyraulus,parvus,,SCR,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,,4.333333333,Cool
906,Gyraulus circumstriatus,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Gyraulus,circumstriatus,,SCR,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,,4.333333333,Cool
712,Gyraulus,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Gyraulus,,,SCR,0,4,8,Rapid Bioassessment Protocols 1989,,,G.Hoffman,03-Dec-03,,,4.333333333,Cool
714,Helisoma anceps,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Helisoma,anceps,,SCR,0,5,6,Rapid Bioassessment Protocols 1989,,,G.Hoffman,01-Dec-02,,,6.666666667,Warm
1189,Laevapex,,Mollusca,,,,Gastropoda,Heterobranchia,,,Hygrophila,,,Planorboidea,Planorbidae,,,,Laevapex,,,SCR,0,4,5,CT DEP new,,"Added by EcoAna 2018 - 2019, Genus already identified at sp. level",M.Becker,08-Feb-21,,4.666666667,3.666666667,Cool
78,Menetus dilatatus,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Menetus,dilatatus,Menetus dilatatus,SCR,0,4,5,CT DEP new,,,G.Hoffman,01-Dec-02,1,,,
1176,Micromenetus,,Mollusca,,,,Gastropoda,Heterobranchia,,,Hygrophila,,,Planorboidea,Planorbidae,,,,Micromenetus,,,SCR,0,4,,,,,C.Bellucci,25-Oct-18,,8,6,Cool
